id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,tandem_ratio,density1,density2,class1,class2
304,2,2,395.0,413.0,396.0,414.0,0.1014,5,1.7992,1.58756,0.6,0.8,0.8,0.8,0.8,395_400_410_412_413,396_402_412_413_414,2.1564_0.0113_3.7236_1.7992_0.2473,0.2666666666666666,0.2631578947368421,0.2631578947368421,0,0
305,2,2,562.0,586.0,563.0,585.0,0.1018,5,1.6305,1.86036,0.8,0.8,0.8,0.8,1.0,562_568_575_585_586,563_569_576_583_585,1.0523_1.6305_3.1266_1.4626_2.0298,0.0333333333333333,0.2,0.217391304347826,0,0
310,2,2,712.0,718.0,713.0,717.0,0.0225,5,1.6258,1.433575,0.0,0.0,0.2,0.4,0.8,712_713_714_717_718,713_714_715_716_717,1.278_0.3702_1.9736_2.1125_-1,0.4,0.7142857142857143,1.0,0,0
311,2,2,2235.0,2276.0,2238.0,2275.0,0.1904,5,1.7108,1.4347,0.8,1.0,1.0,1.0,1.0,2235_2255_2265_2266_2276,2238_2256_2266_2267_2275,2.1424_0.0132_1.7108_0.9211_2.386,0.0333333333333333,0.119047619047619,0.131578947368421,0,0
319,2,2,3775.0,3868.0,303.0,218.0,0.092,16,2.06145,1.9600916666666663,0.6875,0.875,0.875,0.9375,0.9375,3775_3776_3778_3779_3793_3794_3797_3807_3811_3825_3840_3842_3846_3852_3855_3868,303_302_292_289_277_276_274_271_267_255_244_237_233_232_224_218,2.2946_-1_-1_2.2444_1.0481_1.8969_2.2783_1.7391_1.7397_2.3_2.226_-1_-1_1.7141_1.6817_2.3582,0.0,0.1702127659574468,0.1860465116279069,0,0
320,2,2,218.0,303.0,3868.0,3775.0,0.0888,14,2.07065,1.9581,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,218_224_233_237_255_267_271_274_276_277_289_295_302_303,3868_3855_3846_3842_3825_3811_3807_3797_3794_3793_3779_3778_3776_3775,2.3582_1.6817_-1_-1_2.3_1.7397_1.7391_2.2783_1.8969_1.0481_2.2444_-1_-1_2.2946,0.0,0.1627906976744186,0.1489361702127659,0,0
321,2,2,327.0,391.0,3738.0,3671.0,0.1496,11,2.0695,2.0162666666666667,0.8181818181818182,1.0,1.0,1.0,1.0,327_332_335_337_340_350_352_357_360_374_391,3738_3733_3732_3731_3726_3714_3712_3700_3699_3689_3671,2.3265_2.2494_-1_2.1647_1.5706_2.0215_-1_2.0695_1.716_2.2177_1.8105,0.0,0.1692307692307692,0.1617647058823529,0,0
322,2,2,3671.0,3738.0,391.0,327.0,0.188,11,2.0695,2.0629,0.7272727272727273,0.9090909090909092,0.9090909090909092,1.0,1.0,3671_3689_3699_3700_3712_3714_3726_3731_3732_3737_3738,391_374_360_357_352_350_340_337_335_332_327,1.8105_2.2177_1.716_2.0695_-1_2.0215_1.5706_2.1647_-1_2.6691_2.3265,0.0,0.1617647058823529,0.1692307692307692,0,0
325,2,2,3895.0,3944.0,194.0,156.0,0.0672,8,2.1204,2.5129,0.75,1.0,1.0,1.0,1.0,3895_3912_3918_3924_3928_3932_3941_3944,194_186_180_176_171_166_161_156,3.3796_2.0003_1.8315_2.2405_-1_1.6854_3.9401_-1,0.0,0.16,0.2051282051282051,0,0
326,2,2,485.0,504.0,504.0,485.0,0.0119,6,0.0926,0.0919333333333333,1.0,1.0,1.0,1.0,1.0,485_486_487_502_503_504,504_503_502_487_486_485,0.0926_0.1259_0.0573_0.0573_0.1259_0.0926,0.0,0.3,0.3,0,0
327,2,2,1523.0,1532.0,1532.0,1523.0,0.0926,7,0.0991,0.2423428571428571,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,1523_1525_1527_1528_1530_1531_1532,1532_1531_1530_1529_1528_1527_1523,0.0167_1.2215_0.0991_0.1423_0.118_0.0821_0.0167,0.4761904761904761,0.7,0.7,0,0
328,2,2,1294.0,1302.0,1302.0,1294.0,0.0606,6,0.668,0.9588666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1294_1298_1299_1300_1301_1302,1302_1301_1300_1299_1298_1294,1.898_0.668_0.3106_0.3106_0.668_1.898,0.3809523809523809,0.6666666666666666,0.6666666666666666,0,0
331,2,2,156.0,194.0,3944.0,3895.0,0.0884,8,2.1657,2.580483333333333,0.5,1.0,1.0,1.0,1.0,156_161_166_171_176_180_186_194,3944_3941_3931_3928_3924_3918_3912_3895,-1_3.9401_2.0909_-1_2.2405_1.8315_2.0003_3.3796,0.0,0.2051282051282051,0.16,0,0
332,2,2,3046.0,3055.0,3056.0,3046.0,0.1371,6,0.4549,0.5300333333333334,0.5,0.5,1.0,1.0,1.0,3046_3049_3050_3051_3054_3055,3056_3054_3051_3050_3049_3046,1.0673_0.0365_0.4549_0.4549_0.0365_1.1301,0.4,0.6,0.5454545454545454,0,0
335,2,2,1009.0,1016.0,1019.0,1010.0,0.0749,5,0.6402,0.7237600000000001,0.8,0.8,1.0,1.0,1.0,1009_1010_1011_1015_1016,1019_1016_1012_1011_1010,1.2555_0.6402_0.3057_0.7772_0.6402,0.3555555555555555,0.625,0.5,0,0
339,2,2,3153.0,3161.0,3161.0,3153.0,0.1093,6,0.6225,0.6225,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,3153_3154_3157_3158_3160_3161,3161_3160_3158_3157_3154_3153,0.6225_-1_-1_-1_-1_0.6225,0.3809523809523809,0.6666666666666666,0.6666666666666666,0,0
350,2,2,81.0,121.0,3997.0,3963.0,0.096,6,2.3164,2.17935,0.5,0.6666666666666666,1.0,1.0,1.0,81_92_95_99_106_121,3997_3991_3985_3981_3977_3963,2.4597_2.5452_2.329_2.3038_1.6074_1.831,0.0,0.1463414634146341,0.1714285714285714,0,0
351,2,2,3963.0,3997.0,121.0,81.0,0.056,6,2.3164,2.17935,0.5,0.8333333333333334,1.0,1.0,1.0,3963_3977_3981_3985_3991_3997,121_106_99_95_92_81,1.831_1.6074_2.3038_2.329_2.5452_2.4597,0.0,0.1714285714285714,0.1463414634146341,0,0
366,2,2,600.0,633.0,633.0,600.0,0.0631,6,0.9543,0.9543,0.1666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,600_604_610_611_621_633,633_621_611_610_604_600,-1_-1_0.9543_0.9543_-1_-1,0.0,0.1764705882352941,0.1764705882352941,0,0
371,2,2,1234.0,1265.0,1265.0,1234.0,0.072,6,2.5966,2.5966,0.0,0.3333333333333333,1.0,1.0,1.0,1234_1240_1261_1262_1263_1265,1265_1263_1262_1261_1240_1234,-1_2.5966_-1_-1_2.5966_-1,0.0,0.1875,0.1875,0,0
373,2,3,3223.0,3244.0,241.0,267.0,0.0685,6,1.3184,1.37556,0.6666666666666666,1.0,1.0,1.0,1.0,3223_3224_3228_3234_3242_3244,241_242_246_249_263_267,2.0291_1.3184_0.7442_-1_1.1688_1.6173,0.0,0.2727272727272727,0.2222222222222222,0,0
374,2,3,3056.0,3096.0,432.0,490.0,0.1548,5,1.9672,2.06368,0.6,0.6,0.6,0.8,1.0,3056_3061_3073_3092_3096,432_451_467_488_490,2.4109_1.9672_3.2838_1.6031_1.0534,0.0,0.1219512195121951,0.0847457627118644,0,0
380,2,3,3419.0,3489.0,179.0,103.0,0.0645,11,1.8637,2.150533333333333,0.9090909090909092,1.0,1.0,1.0,1.0,3419_3422_3433_3436_3451_3452_3459_3464_3465_3479_3489,179_174_167_156_143_141_125_121_118_115_103,3.2195_0.9131_2.5943_1.7823_1.7764_-1_-1_3.6459_1.8637_1.8652_1.6944,0.0,0.1549295774647887,0.1428571428571428,0,0
381,2,3,888.0,901.0,562.0,541.0,0.0149,6,2.4232,2.66568,0.8333333333333334,1.0,1.0,1.0,1.0,888_892_894_898_899_901,562_557_552_547_544_541,3.3878_2.4232_3.5018_-1_2.0171_1.9985,0.0,0.4285714285714285,0.2727272727272727,0,0
382,2,3,3332.0,3376.0,358.0,316.0,0.098,6,2.0229,2.09182,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,3332_3334_3338_3349_3364_3376,358_357_351_335_322_316,2.0832_2.0229_1.8959_1.8424_2.6147_-1,0.0,0.1333333333333333,0.1395348837209302,0,0
386,2,4,2985.0,2998.0,1462.0,1484.0,0.1101,7,0.1985,0.2583571428571428,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,2985_2986_2987_2994_2995_2996_2998,1462_1464_1473_1474_1475_1476_1484,0.1228_0.2566_0.2953_0.0634_0.7425_0.1294_0.1985,0.3296703296703296,0.5,0.3043478260869565,0,0
387,2,5,1284.0,1421.0,682.0,794.0,0.1398,21,2.0347,2.02771875,0.7142857142857143,0.8095238095238095,0.9047619047619048,0.9523809523809524,1.0,1284_1291_1305_1328_1329_1332_1337_1339_1343_1346_1360_1364_1370_1374_1384_1385_1389_1391_1398_1412_1421,682_686_689_708_709_714_716_718_725_730_750_751_759_763_772_775_776_777_782_790_794,1.6305_2.0818_2.2856_2.0229_-1_-1_2.3991_2.6698_-1_1.3259_-1_1.7595_-1_1.8831_1.8668_1.6293_2.3474_2.9629_2.0465_1.4623_2.0701,0.0,0.1521739130434782,0.1858407079646017,0,0
388,2,5,1441.0,1511.0,806.0,842.0,0.0216,9,1.6856,1.698775,0.8888888888888888,1.0,1.0,1.0,1.0,1441_1448_1465_1483_1488_1500_1501_1505_1511,806_810_812_822_831_837_838_840_842,1.6815_1.8022_1.9009_1.5537_1.6685_-1_1.6897_1.411_1.8827,0.0,0.1267605633802817,0.2432432432432432,0,0
389,2,5,1215.0,1254.0,565.0,644.0,0.1508,9,2.0104,2.08072,0.6666666666666666,0.7777777777777778,1.0,1.0,1.0,1215_1217_1218_1221_1224_1233_1235_1240_1254,565_567_570_588_595_600_618_628_644,-1_-1_-1_2.0104_2.784_1.6662_1.5252_2.4178_-1,0.0111111111111111,0.225,0.1125,0,0
390,2,5,1539.0,1563.0,849.0,860.0,0.0156,6,1.3051,1.3229,1.0,1.0,1.0,1.0,1.0,1539_1542_1550_1555_1556_1563,849_851_857_858_859_860,1.5697_1.3781_1.1117_-1_1.2321_-1,0.0,0.24,0.5,0,0
395,2,5,1419.0,1441.0,1163.0,1143.0,0.0374,5,2.24055,2.1838750000000005,1.0,1.0,1.0,1.0,1.0,1419_1435_1436_1440_1441,1163_1150_1148_1144_1143,2.7166_1.5378_2.3862_-1_2.0949,0.0,0.217391304347826,0.238095238095238,0,0
397,2,6,677.0,869.0,151.0,324.0,0.0891,33,1.9166,2.2473821428571426,0.5757575757575758,0.7878787878787878,0.8181818181818182,0.8484848484848485,0.8484848484848485,677_687_694_695_702_707_709_710_712_713_719_721_726_734_736_739_744_746_753_757_767_775_780_789_796_803_809_821_825_832_850_855_869,151_160_161_162_178_182_189_190_196_197_201_205_213_221_222_226_227_230_236_242_257_258_259_270_274_279_286_292_302_303_311_319_324,2.3169_2.1952_4.7009_6.1904_1.7725_2.5782_1.3893_1.6753_2.5808_3.2739_-1_2.1913_1.5973_1.4395_1.3996_1.5138_1.7913_-1_3.9845_2.6216_1.6279_1.6645_1.5109_1.5289_2.0419_2.3532_0.9916_-1_-1_2.1195_-1_2.123_1.753,0.0034632034632034,0.1709844559585492,0.1896551724137931,0,0
398,2,6,548.0,658.0,48.0,137.0,0.0652,20,2.0472,2.0329153846153845,0.75,0.8,0.85,0.85,0.85,548_556_560_564_570_577_579_589_592_594_597_600_605_616_633_639_643_644_651_658,48_52_55_57_58_64_66_72_76_77_78_83_89_99_115_121_126_128_132_137,2.2133_-1_2.1465_-1_2.9546_0.8827_2.1831_1.9625_1.0581_2.5997_-1_-1_-1_1.888_-1_1.4044_3.1608_2.0472_-1_1.927,0.0,0.1801801801801801,0.2222222222222222,0,0
399,2,6,2740.0,2782.0,1622.0,1655.0,0.1028,6,1.6962,1.98972,1.0,1.0,1.0,1.0,1.0,2740_2743_2751_2752_2769_2782,1622_1624_1638_1639_1649_1655,1.6923_1.9445_3.1124_1.6962_-1_1.5032,0.0833333333333333,0.1395348837209302,0.1764705882352941,0,0
400,2,6,2700.0,2711.0,1579.0,1606.0,0.1308,5,1.7291,1.8705,0.4,0.8,0.8,0.8,0.8,2700_2702_2709_2710_2711,1579_1580_1599_1604_1606,-1_-1_1.5327_2.3497_1.7291,0.1142857142857143,0.4166666666666667,0.1785714285714285,0,0
401,2,6,1107.0,1130.0,410.0,395.0,0.0612,6,1.80715,1.9619,0.3333333333333333,1.0,1.0,1.0,1.0,1107_1109_1111_1123_1124_1130,410_409_408_398_397_395,2.015_2.0856_1.5141_2.96_1.5974_1.5993,0.0,0.25,0.375,0,0
402,2,6,1054.0,1081.0,473.0,441.0,0.1229,6,3.21445,3.2609250000000003,0.5,0.8333333333333334,1.0,1.0,1.0,1054_1065_1068_1075_1076_1081,473_455_452_444_443_441,2.3454_-1_4.2694_-1_4.0565_2.3724,0.0833333333333333,0.2142857142857142,0.1818181818181818,0,0
403,2,6,970.0,999.0,567.0,538.0,0.0813,6,2.6851000000000003,2.840775,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,970_976_990_991_996_999,567_566_551_548_543_538,1.8417_3.4239_4.1512_-1_1.9463_-1,0.0,0.2,0.2,0,0
404,2,7,1834.0,1992.0,560.0,715.0,0.0638,24,2.258,2.1825368421052627,0.875,0.9583333333333334,1.0,1.0,1.0,1834_1842_1845_1846_1848_1850_1854_1861_1867_1885_1892_1900_1906_1908_1909_1911_1922_1946_1952_1959_1964_1972_1973_1992,560_571_572_573_578_579_582_587_593_598_610_618_621_626_628_638_644_661_666_673_688_690_697_715,-1_-1_-1_2.3901_-1_1.4181_2.9842_3.8306_2.9591_1.7538_1.3344_2.3664_1.4489_-1_2.6768_2.0659_2.4762_1.7018_1.5182_2.258_2.406_2.4909_2.1872_1.2016,0.0,0.1509433962264151,0.1538461538461538,0,0
405,2,7,1788.0,1816.0,511.0,545.0,0.0193,8,1.8121,1.8115,0.75,1.0,1.0,1.0,1.0,1788_1791_1801_1805_1808_1811_1815_1816,511_516_532_533_534_536_544_545,-1_-1_1.8121_-1_2.114_-1_-1_1.5084,0.0,0.2758620689655172,0.2285714285714285,0,0
406,2,7,2074.0,2096.0,1384.0,1415.0,0.1163,7,1.63335,1.8006833333333334,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,2074_2075_2085_2086_2088_2092_2096,1384_1385_1389_1390_1406_1410_1415,1.5238_2.5998_1.7368_-1_1.5299_1.3542_2.0596,0.0634920634920634,0.3043478260869565,0.21875,0,0
407,2,7,2026.0,2072.0,756.0,798.0,0.0915,7,2.6029,2.522366666666666,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,2026_2039_2051_2058_2060_2069_2072,756_764_776_784_786_797_798,-1_3.19_-1_2.6029_1.7742_-1_-1,0.0,0.1489361702127659,0.1627906976744186,0,0
408,2,7,2113.0,2122.0,1451.0,1468.0,0.0368,5,1.586,1.561725,0.8,1.0,1.0,1.0,1.0,2113_2116_2117_2119_2122,1451_1455_1456_1461_1468,1.764_1.442_1.73_1.3109_-1,0.0,0.5,0.2777777777777778,0,0
409,2,7,2130.0,2152.0,1488.0,1512.0,0.164,7,2.7023,2.695266666666667,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,0.0,2130_2131_2135_2136_2145_2151_2152,1488_1493_1494_1495_1498_1511_1512,3.2129_-1_2.7023_-1_-1_-1_2.1706,0.3492063492063492,0.3043478260869565,0.28,0,0
410,2,7,1684.0,1786.0,1055.0,907.0,0.0844,22,2.3218,2.1851266666666667,0.6818181818181818,0.8181818181818182,0.8636363636363636,0.9545454545454546,0.9545454545454546,1684_1692_1694_1695_1699_1700_1701_1711_1717_1731_1732_1738_1739_1740_1741_1744_1745_1746_1766_1779_1785_1786,1055_1049_1047_1045_1041_1037_1035_1025_1020_996_989_976_975_971_969_966_964_958_938_930_914_907,2.4316_1.6698_1.361_1.0881_2.6711_2.8446_2.0666_-1_1.5747_-1_2.3218_2.6383_-1_1.6329_2.7378_3.6701_-1_-1_-1_-1_2.6554_1.4131,0.0075757575757575,0.2135922330097087,0.1476510067114094,0,0
411,2,7,1621.0,1652.0,1107.0,1076.0,0.0641,7,1.998,1.9525285714285712,0.7142857142857143,1.0,1.0,1.0,1.0,1621_1626_1634_1637_1638_1640_1652,1107_1102_1089_1086_1084_1083_1076,1.998_1.637_2.4847_1.3607_2.3369_2.4043_1.4461,0.0634920634920634,0.21875,0.21875,0,0
412,2,8,3769.0,3992.0,1437.0,1690.0,0.0377,46,1.909,2.1384125,0.9130434782608696,1.0,1.0,1.0,1.0,3769_3773_3778_3780_3781_3782_3804_3809_3812_3815_3822_3823_3827_3830_3833_3834_3855_3860_3861_3865_3868_3882_3883_3892_3894_3895_3899_3901_3903_3907_3908_3910_3912_3918_3925_3928_3941_3946_3952_3963_3964_3965_3967_3979_3983_3992,1437_1440_1447_1458_1463_1464_1481_1484_1485_1488_1494_1495_1496_1499_1503_1504_1527_1529_1531_1540_1544_1557_1559_1566_1568_1569_1573_1574_1579_1580_1581_1586_1591_1596_1603_1606_1619_1629_1633_1656_1657_1660_1661_1676_1679_1690,1.4603_4.9508_2.7093_2.1636_1.7183_1.6912_3.1698_1.4502_1.2623_1.7854_1.3571_1.5533_1.617_2.5998_1.6082_1.6259_3.0769_-1_2.3863_3.6685_-1_2.1769_-1_1.2204_-1_2.3161_-1_1.2753_1.4842_1.5719_2.737_2.7335_4.1524_2.0316_1.7962_-1_2.2195_1.5103_2.0218_1.683_1.2607_2.2207_2.7242_1.1635_2.2937_3.0894,0.0,0.2053571428571428,0.1811023622047244,0,0
413,2,8,2564.0,2577.0,176.0,188.0,0.0297,5,2.1304,2.16922,0.8,1.0,1.0,1.0,1.0,2564_2568_2572_2573_2577,176_178_179_180_188,2.099_3.2157_2.1304_2.2815_1.1195,0.0,0.3571428571428571,0.3846153846153846,0,0
414,2,8,2534.0,2551.0,141.0,151.0,0.0819,6,2.618,2.47448,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,2534_2535_2536_2544_2546_2551,141_142_144_146_148_151,2.618_-1_3.1501_1.9069_2.8344_1.863,0.2272727272727272,0.3333333333333333,0.5454545454545454,0,0
415,2,8,3700.0,3732.0,1378.0,1404.0,0.0467,5,1.64705,1.661175,0.8,0.8,1.0,1.0,1.0,3700_3705_3711_3717_3732,1378_1382_1389_1394_1404,-1_1.6386_1.6555_1.6246_1.726,0.0,0.1515151515151515,0.1851851851851851,0,0
416,2,8,2511.0,2543.0,1099.0,1115.0,0.1705,5,2.846,2.6892750000000003,-0.6,-0.6,-0.6,-0.6,-0.6,2511_2520_2534_2536_2543,1099_1106_1111_1112_1115,3.2062_1.8589_-1_2.5803_3.1117,0.0333333333333333,0.1515151515151515,0.2941176470588235,0,0
417,2,8,70.0,235.0,1707.0,1517.0,0.0754,30,1.95535,1.988886363636364,0.7666666666666667,0.9,0.9,0.9,0.9,70_85_94_101_105_109_112_119_121_124_129_140_159_161_163_171_177_180_186_190_194_199_202_203_208_215_216_218_224_235,1707_1699_1685_1678_1672_1670_1667_1662_1656_1655_1645_1638_1622_1619_1617_1606_1601_1596_1591_1575_1569_1567_1564_1561_1552_1546_1545_1544_1527_1517,2.0714_3.0914_1.3963_-1_-1_2.5229_1.6321_-1_1.5635_2.139_1.466_1.2576_1.0201_2.1437_1.7291_-1_-1_-1_2.4109_1.7944_-1_1.6109_2.0013_2.2001_2.3639_2.6238_1.9094_1.8939_-1_2.9138,0.0,0.180722891566265,0.1570680628272251,0,0
418,2,8,328.0,425.0,1414.0,1255.0,0.0696,26,1.88595,2.0641272727272724,0.6538461538461539,0.8076923076923077,0.8846153846153846,0.8846153846153846,0.9230769230769232,328_329_330_335_338_339_342_343_347_354_357_366_367_370_382_383_387_390_393_397_410_416_417_418_422_425,1414_1413_1412_1404_1403_1399_1397_1396_1392_1388_1378_1370_1369_1363_1355_1354_1344_1342_1331_1322_1306_1297_1294_1293_1277_1255,-1_1.641_-1_1.7705_-1_2.4695_2.0921_-1_2.0925_1.789_1.2982_3.5764_1.8655_2.4575_1.9064_2.4165_1.1349_1.562_1.7477_2.6152_2.4974_2.6257_1.3041_3.0715_1.7684_1.7088,0.0205128205128205,0.2653061224489796,0.1625,0,0
419,2,8,2389.0,2456.0,1328.0,1233.0,0.1796,12,2.0646,2.446511111111111,0.6666666666666666,0.9166666666666666,1.0,1.0,1.0,2389_2394_2397_2399_2403_2416_2423_2429_2431_2439_2442_2456,1328_1326_1324_1322_1318_1306_1298_1287_1277_1267_1253_1233,1.7515_1.8081_1.4081_-1_2.3112_3.076_4.5498_3.6328_1.4165_2.0646_-1_-1,0.0,0.1764705882352941,0.125,0,0
420,2,8,2469.0,2506.0,1237.0,1192.0,0.0354,9,1.66165,1.8996625,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,2469_2481_2484_2490_2492_2493_2499_2503_2506,1237_1216_1208_1204_1203_1199_1197_1193_1192,2.4219_1.6688_1.4236_-1_2.365_1.6001_1.6545_1.5102_2.5532,0.0,0.2368421052631578,0.1956521739130435,0,0
433,3,1,369.0,640.0,1935.0,1779.0,0.0865,44,1.7768,2.049193548387097,0.6590909090909091,0.8409090909090909,0.9090909090909092,0.9318181818181818,0.9318181818181818,369_385_391_396_402_403_407_410_411_418_421_422_423_428_444_450_466_469_477_485_495_506_509_533_539_540_541_552_557_562_566_573_580_587_596_599_600_611_612_622_627_637_638_640,1935_1934_1930_1928_1924_1923_1919_1915_1914_1913_1910_1909_1908_1902_1895_1892_1886_1883_1877_1869_1868_1855_1854_1849_1843_1840_1839_1837_1832_1824_1813_1809_1805_1803_1797_1796_1795_1791_1789_1787_1785_1782_1781_1779,2.6989_-1_3.0475_1.7199_-1_1.2825_1.8935_1.58_1.6797_2.8003_2.0043_-1_4.0757_2.75_1.9901_2.1704_-1_-1_-1_1.5169_2.2012_1.6354_1.2369_-1_-1_2.7893_-1_-1_-1_1.6268_1.6184_0.991_2.3012_1.5023_-1_1.6203_2.0499_1.5848_1.2038_1.7399_-1_2.8657_3.5716_1.7768,0.0,0.1617647058823529,0.2802547770700637,0,0
434,3,1,203.0,341.0,2050.0,1946.0,0.0535,24,1.9605,2.034635,0.7083333333333334,0.875,0.9166666666666666,0.9583333333333334,1.0,203_205_210_218_219_225_239_241_247_250_260_263_267_271_280_283_296_303_307_318_319_325_337_341,2050_2049_2043_2038_2037_2035_2028_2027_2020_2018_1998_1994_1993_1989_1988_1987_1983_1977_1972_1966_1964_1960_1951_1946,-1_1.8283_1.2945_-1_2.9784_-1_2.0347_2.4694_2.3985_1.8611_1.8816_1.798_2.0137_-1_2.5093_2.2143_1.4022_1.9297_1.3916_1.9913_2.8656_1.7868_2.2818_1.7619,0.0238095238095238,0.1726618705035971,0.2285714285714285,0,0
435,3,1,698.0,744.0,1754.0,1721.0,0.0223,9,1.7717,1.7195444444444443,1.0,1.0,1.0,1.0,1.0,698_699_704_721_723_729_739_740_744,1754_1753_1744_1736_1731_1728_1724_1723_1721,1.7948_1.7717_1.6534_1.8357_1.8136_1.3267_1.5432_1.5064_2.2304,0.0,0.1914893617021276,0.2647058823529412,0,0
436,3,1,107.0,172.0,2132.0,2083.0,0.0951,9,2.0013,2.123685714285714,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,107_114_126_145_149_156_157_160_172,2132_2125_2118_2109_2106_2103_2102_2101_2083,2.7599_-1_1.6588_2.0013_2.1246_2.9862_-1_1.7307_1.6043,0.0404040404040404,0.1363636363636363,0.18,0,0
437,3,1,771.0,812.0,1706.0,1679.0,0.0546,5,2.0664,2.0798666666666663,0.8,1.0,1.0,1.0,1.0,771_772_775_795_812,1706_1701_1700_1684_1679,-1_1.4743_2.0664_-1_2.6989,0.0,0.119047619047619,0.1785714285714285,0,0
439,3,2,241.0,267.0,3223.0,3244.0,0.0685,6,1.3184,1.37556,0.6666666666666666,1.0,1.0,1.0,1.0,241_242_246_249_263_267,3223_3224_3228_3234_3242_3244,2.0291_1.3184_0.7442_-1_1.1688_1.6173,0.0,0.2222222222222222,0.2727272727272727,0,0
440,3,2,432.0,490.0,3056.0,3096.0,0.075,6,1.78515,1.9664166666666665,1.0,1.0,1.0,1.0,1.0,432_451_467_478_488_490,3056_3061_3073_3080_3092_3096,2.4109_1.9672_3.2838_1.4801_1.6031_1.0534,0.0,0.1016949152542373,0.1463414634146341,0,0
441,3,2,103.0,179.0,3489.0,3419.0,0.1018,13,1.85775,2.14903,0.4615384615384615,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.7692307692307693,103_115_119_121_125_141_143_152_153_157_167_174_179,3489_3479_3465_3464_3459_3452_3451_3439_3438_3436_3433_3422_3419,1.6944_1.8652_1.5684_3.6459_-1_-1_1.7764_-1_2.3628_1.8503_2.5943_0.9131_3.2195,0.0205128205128205,0.1688311688311688,0.1830985915492957,0,0
442,3,2,541.0,562.0,901.0,888.0,0.0218,6,2.4232,2.66568,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,541_544_547_552_557_562,901_899_898_894_892_888,1.9985_2.0171_-1_3.5018_2.4232_3.3878,0.0,0.2727272727272727,0.4285714285714285,0,0
443,3,2,316.0,368.0,3376.0,3321.0,0.0888,7,1.98955,2.1067500000000003,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,316_322_335_351_357_358_368,3376_3364_3349_3338_3333_3332_3321,-1_2.6147_1.8424_1.8959_1.4779_2.0832_2.7264,0.0,0.1320754716981132,0.125,0,0
446,3,3,853.0,935.0,854.0,936.0,0.1143,22,0.27185,0.4567954545454545,0.7727272727272727,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.9090909090909092,853_854_855_860_861_862_863_865_866_869_870_878_886_901_902_922_924_927_929_930_933_935,854_856_858_861_862_863_865_875_876_877_878_880_887_902_904_923_926_929_930_931_934_936,0.4983_0.4324_0.0217_0.299_0.9708_0.3135_0.2447_0.0857_0.1806_0.0_0.4636_0.8872_0.1102_0.1326_0.1216_0.1557_0.2398_1.6903_1.6114_0.183_0.4891_0.9183,0.3771043771043771,0.2650602409638554,0.2650602409638554,0,0
448,3,3,1328.0,1392.0,1330.0,1389.0,0.1306,15,0.2639,0.25262,0.6,0.6666666666666666,0.7333333333333333,0.8,0.9333333333333332,1328_1329_1330_1332_1344_1345_1361_1362_1369_1370_1371_1373_1380_1390_1392,1330_1331_1333_1335_1351_1352_1362_1363_1370_1371_1372_1374_1377_1386_1389,0.3958_0.3616_0.1526_0.5137_0.0919_0.0376_0.2315_0.2308_0.413_0.0518_0.3184_0.2983_0.4255_0.0029_0.2639,0.2256410256410256,0.2307692307692307,0.25,0,0
450,3,3,1168.0,1250.0,1172.0,1249.0,0.1945,16,0.18195,0.20015,0.4375,0.4375,0.5625,0.625,0.625,1168_1169_1172_1173_1180_1188_1189_1190_1192_1194_1213_1223_1225_1226_1242_1250,1172_1173_1180_1182_1184_1189_1190_1192_1214_1215_1217_1222_1223_1225_1243_1249,0.2502_0.365_0.2927_0.1639_0.1435_0.1957_0.04_0.0566_0.1682_0.1479_0.3805_0.2245_0.096_0.1033_0.3439_0.2305,0.4192073170731707,0.1927710843373494,0.2051282051282051,0,0
